StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
Toy,2021-Nov-05 13:38:23.622358,GS,100,412.770000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081329,,FILL
Toy,2021-Nov-05 13:39:47.123027,CAT,100,206.250000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081336,,FILL
Toy,2021-Nov-05 13:39:47.146729,CAT,33,206.250000,0.039600,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081336,,FILL
Toy,2021-Nov-05 13:41:03.718765,MSFT,200,337.110000,0.240000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081322,,FILL
Toy,2021-Nov-05 13:43:00.854953,CRM,50,308.600000,0.060000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081272,,FILL
Toy,2021-Nov-05 13:43:00.862521,CRM,15,308.600000,0.018000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081272,,FILL
Toy,2021-Nov-05 13:44:31.030351,CRM,-65,308.510000,0.527191,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081350,,FILL
Toy,2021-Nov-05 13:45:45.325036,HD,-100,373.460000,0.956550,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081355,,FILL
Toy,2021-Nov-05 13:46:02.173125,CRM,100,308.030000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081351,,FILL
Toy,2021-Nov-05 13:46:15.834511,MSFT,-200,337.060000,1.750029,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081339,,FILL
Toy,2021-Nov-05 13:46:26.659899,MSFT,2,336.960000,0.002400,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081359,,FILL
Toy,2021-Nov-05 13:46:26.743868,MSFT,198,336.960000,0.237600,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081359,,FILL
Toy,2021-Nov-05 13:46:32.176637,MSFT,-100,336.850000,0.874544,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081361,,FILL
Toy,2021-Nov-05 13:48:54.965563,MSFT,-100,336.870000,0.874589,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081368,,FILL
Toy,2021-Nov-05 13:48:57.407269,MSFT,200,336.870000,0.240000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081369,,FILL
Toy,2021-Nov-05 13:49:38.613455,MSFT,-100,336.590000,0.873962,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081370,,FILL
Toy,2021-Nov-05 13:50:00.149632,MSFT,-100,336.660000,0.874118,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081373,,FILL
Toy,2021-Nov-05 13:54:45.657134,CRM,1,307.500000,0.001200,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081384,,FILL
Toy,2021-Nov-05 13:54:45.666665,CRM,99,307.500000,0.118800,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081384,,FILL
Toy,2021-Nov-05 13:55:06.477634,CRM,-25,307.470000,0.202183,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081385,,FILL
Toy,2021-Nov-05 13:55:06.477682,CRM,-75,307.470000,0.606550,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081385,,FILL
Toy,2021-Nov-05 13:55:07.876579,CRM,-5,307.470000,0.040437,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081385,,FILL
Toy,2021-Nov-05 13:56:29.220897,CRM,-23,307.690000,0.186122,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081387,,FILL
Toy,2021-Nov-05 13:56:32.002469,CRM,-5,307.690000,0.040461,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081387,,FILL
Toy,2021-Nov-05 13:56:35.615315,CRM,-67,307.690000,0.542181,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081387,,FILL
Toy,2021-Nov-05 14:00:16.507422,AXP,-200,176.790000,1.032019,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081232,,FILL
Toy,2021-Nov-05 14:02:00.014904,AXP,90,176.790000,0.108000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081389,,FILL
Toy,2021-Nov-05 14:02:00.015416,AXP,110,176.790000,0.132000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081389,,FILL
Toy,2021-Nov-05 14:03:14.954937,AXP,-200,176.860000,1.032333,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081390,,FILL
Toy,2021-Nov-05 14:03:24.507191,AXP,200,176.830000,0.240000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081391,,FILL
Toy,2021-Nov-05 14:06:08.406318,DIS,-100,175.000000,0.512000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081264,,FILL
Toy,2021-Nov-05 14:06:08.408175,DIS,-100,175.000000,0.512000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081264,,FILL
Toy,2021-Nov-05 14:08:28.611608,HD,100,372.800000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081357,,FILL
Toy,2021-Nov-05 14:08:28.612617,HD,100,372.800000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081357,,FILL
Toy,2021-Nov-05 14:11:49.896790,GS,-200,412.980000,2.090150,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081330,,FILL
Toy,2021-Nov-05 14:11:50.320098,DIS,200,174.860000,0.240000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081393,,FILL
Toy,2021-Nov-05 14:11:51.571240,DIS,-200,174.790000,1.023059,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081396,,FILL
Toy,2021-Nov-05 14:16:50.022152,HD,-200,372.810000,1.910189,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081394,,FILL
Toy,2021-Nov-05 14:17:25.003727,HD,200,372.670000,0.240000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081398,,FILL
Toy,2021-Nov-05 14:18:14.023184,GS,200,412.490000,0.240000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081395,,FILL
Toy,2021-Nov-05 14:19:38.878073,GS,-200,412.480000,2.087910,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081400,,FILL
Toy,2021-Nov-05 14:23:44.999525,GS,200,412.600000,0.240000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081401,,FILL
Toy,2021-Nov-05 14:24:27.255290,GS,-100,412.440000,1.043866,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081402,,FILL
Toy,2021-Nov-05 14:24:27.255301,GS,-100,412.440000,1.043866,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081402,,FILL
Toy,2021-Nov-05 14:37:11.778938,CRM,100,307.680000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081388,,FILL
Toy,2021-Nov-05 14:37:11.831891,CRM,33,307.680000,0.039600,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081388,,FILL
Toy,2021-Nov-05 14:39:43.772217,HON,200,224.140000,0.240000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081294,,FILL
Toy,2021-Nov-05 14:40:22.525508,HON,-30,224.170000,0.186642,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081410,,FILL
Toy,2021-Nov-05 14:40:22.525509,HON,-13,224.170000,0.080878,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081410,,FILL
Toy,2021-Nov-05 14:40:30.308144,HON,-157,224.170000,0.976761,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081410,,FILL
Toy,2021-Nov-05 14:44:54.011820,HON,100,224.110000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081413,,FILL
Toy,2021-Nov-05 14:45:47.321454,HON,100,224.160000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081422,,FILL
Toy,2021-Nov-05 14:46:31.529851,CRM,-100,307.890000,0.809674,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081424,,FILL
Toy,2021-Nov-05 14:49:31.210906,CRM,1,307.610000,0.001200,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081429,,FILL
Toy,2021-Nov-05 14:49:44.389690,CRM,1,307.610000,0.001200,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081430,,FILL
Toy,2021-Nov-05 14:50:34.563373,CRM,-10,307.460000,0.080871,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081432,,FILL
Toy,2021-Nov-05 14:50:38.177480,CRM,-25,307.460000,0.202178,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081432,,FILL
Toy,2021-Nov-05 14:52:34.572931,CRM,40,307.460000,0.048000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081433,,FILL
Toy,2021-Nov-05 14:58:48.221159,CRM,-5,307.570000,0.040448,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081446,,FILL
Toy,2021-Nov-05 14:58:50.582669,CRM,-35,307.570000,0.283135,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081446,,FILL
Toy,2021-Nov-05 15:02:52.246358,CRM,200,307.570000,0.240000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081447,,FILL
Toy,2021-Nov-05 15:30:44.474744,GS,2,411.760000,0.002400,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081403,,FILL
Toy,2021-Nov-05 15:37:46.684925,GS,100,411.160000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081456,,FILL
Toy,2021-Nov-05 15:38:45.034607,GS,-32,411.180000,0.333134,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081459,,FILL
Toy,2021-Nov-05 15:58:09.523205,GS,100,409.210000,0.120000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081486,,FILL
Toy,2021-Nov-05 15:58:09.523215,GS,30,409.210000,0.036000,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081486,,FILL
Toy,2021-Nov-05 16:00:09.982225,GS,-100,409.110000,1.036406,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081487,,FILL
Toy,2021-Nov-05 16:01:31.493810,GS,-10,409.840000,0.103804,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081490,,FILL
Toy,2021-Nov-05 16:14:47.008186,GS,3,409.860000,0.003600,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081503,,FILL
Toy,2021-Nov-05 16:14:47.010745,GS,107,409.860000,0.128400,ADDED,0,,SIM-1001-101,dlariviere,NASDAQ,367709330081503,,FILL
